bait_uniprot	bait_symbol	bait_usage
Q86TG7	PEG10	6
Q86TH1	ADAMTSL2	1
Q86TH3	NA	1
Q86TI0	TBC1D1	1
Q86TI4	WDR86	1
Q86TJ2	TADA2B	2
Q86TM6	SYVN1	5
Q86TN4	TRPT1	2
Q86TP1	PRUNE1	1
Q86TU7	SETD3	1
Q86TV6	TTC7B	1
Q86TW2	ADCK1	2
Q86TY3	ARMH4	1
Q86U06	RBM23	4
Q86U28	ISCA2	1
Q86U38	NOP9	1
Q86U42	PABPN1	3
Q86U44	METTL3	3
Q86U70	LDB1	2
Q86U76	ZNF3	1
Q86U86	PBRM1	4
Q86UA1	PRPF39	1
Q86UA6	RPAIN	1
Q86UB2	BIVM	1
Q86UD0	SAPCD2	1
Q86UD3	MARCHF3	1
Q86UD4	ZNF329	2
Q86UD5	SLC9B2	1
Q86UE4	MTDH	4
Q86UE6	LRRTM1	1
Q86UE8	TLK2	4
Q86UF1	TSPAN33	4
Q86UF2	CTAGE6	1
Q86UG4	SLCO6A1	1
Q86UK0	ABCA12	1
Q86UK5	EVC2	1
Q86UK7	ZNF598	1
Q86UL3	GPAT4	1
Q86UL8	MAGI2	7
Q86UN2	RTN4RL1	2
Q86UN3	RTN4RL2	1
Q86UN6	AKAP14	2
Q86UP2	KTN1	3
Q86UP8	GTF2IRD2	3
Q86UP9	LHFPL3	1
Q86UQ8	NFE4	1
Q86UR1	NOXA1	5
Q86UR5	RIMS1	1
Q86US8	SMG6	2
Q86UT5	PDZD3	1
Q86UT6	NLRX1	3
Q86UT8	CENATAC	2
Q86UU5	GGN	2
Q86UV5	USP48	1
Q86UV6	TRIM74	5
Q86UV7	TRIM73	1
Q86UW1	SLC51A	2
Q86UW7	CADPS2	1
Q86UW9	DTX2	4
Q86UX6	STK32C	3
Q86UX7	FERMT3	3
Q86UY0	NA	1
Q86UY5	FAM83A	3
Q86UY6	NAA40	1
Q86UY8	NT5DC3	1
Q86UZ6	ZBTB46	1
Q86V20	SHLD2	2
Q86V21	AACS	1
Q86V24	ADIPOR2	1
Q86V25	VASH2	2
Q86V28	AP1G2	2
Q86V35	CABP7	1
Q86V38	ATN1	1
Q86V42	FAM124A	2
Q86V59	PNMA8A	1
Q86V81	ALYREF	6
Q86V86	PIM3	2
Q86V87	FHIP2B	2
Q86V94	NA	1
Q86VB7	CD163	1
Q86VD1	MORC1	1
Q86VD7	SLC25A42	1
Q86VE0	MYPOP	1
Q86VF2	IGFN1	2
Q86VF7	NRAP	1
Q86VG3	IFTAP	4
Q86VH2	KIF27	1
Q86VI1	EXOC3L1	1
Q86VI3	IQGAP3	1
Q86VI4	LAPTM4B	4
Q86VK4	ZNF410	4
Q86VL0	TCEA2	1
Q86VM6	MBNL1	1
Q86VM9	ZC3H18	2
Q86VN1	VPS36	2
Q86VP1	TAX1BP1	5
Q86VP3	PACS2	1
Q86VP6	CAND1	4
Q86VQ0	LCA5	5
Q86VQ3	TXNDC2	1
Q86VR2	RETREG3	1
Q86VS8	HOOK3	3
Q86VU5	COMTD1	2
Q86VV4	RANBP3L	2
Q86VW1	SLC22A16	1
Q86VW2	ARHGEF25	1
Q86VX2	COMMD7	3
Q86VX9	MON1A	1
Q86VY4	TSPYL5	3
Q86VY9	TMEM200A	1
Q86VZ1	P2RY8	1
Q86VZ2	WDR5B	2
Q86VZ6	JAZF1	2
Q86W33	TPRA1	2
Q86W42	THOC6	1
Q86W54	SPATA24	4
Q86W61	VCAN	1
Q86W67	FAM228A	1
Q86W74	ANKRD46	1
Q86W92	PPFIBP1	2
Q86WA0	TDRD9	1
Q86WA6	BPHL	1
Q86WA8	LONP2	1
Q86WB0	ZC3HC1	1
Q86WB7	UNC93A	1
Q86WC4	OSTM1	1
Q86WC6	PPP1R27	1
Q86WG3	ATCAY	1
Q86WG5	SBF2	3
Q86WH2	RASSF3	3
Q86WI3	NLRC5	2
Q86WI5	NA	1
Q86WJ1	CHD1L	2
Q86WK7	AMIGO3	1
Q86WK9	PAQR7	1
Q86WN1	FCHSD1	1
Q86WN2	IFNE	1
Q86WP2	GPBP1	1
Q86WQ0	NR2C2AP	3
Q86WR0	CCDC25	1
Q86WR7	PROSER2	1
Q86WS5	TMPRSS12	1
Q86WT1	TTC30A	2
Q86WT6	TRIM69	4
Q86WU2	LDHD	1
Q86WV1	SKAP1	2
Q86WV2	COX4I1	1
Q86WV5	TEN1	4
Q86WV6	STING1	12
Q86WV7	CCDC43	1
Q86WV8	TSC1	1
Q86WW8	COA5	2
Q86WX3	RPS19BP1	5
Q86WZ6	ZNF227	3
Q86X02	CDR2L	1
Q86X10	RALGAPB	3
Q86X19	TMEM17	1
Q86X24	HORMAD1	1
Q86X27	RALGPS2	2
Q86X29	LSR	1
Q86X40	LRRC28	1
Q86X45	DNAAF11	4
Q86X55	CARM1	5
Q86X59	LINC02875	2
Q86X67	NUDT13	1
Q86X76	NIT1	3
Q86X83	COMMD2	4
Q86X95	CIR1	5
Q86XD5	FAM131B	1
Q86XD8	ZFAND4	1
Q86XE0	SNX32	5
Q86XE5	HOGA1	3
Q86XF7	ZNF575	1
Q86XI6	PPP1R3B	2
Q86XJ1	GAS2L3	2
Q86XK2	FBXO11	6
Q86XK3	SFR1	1
Q86XK7	VSIG1	1
Q86XL3	ANKLE2	1
Q86XM0	CATSPERD	2
Q86XM6	NA	1
Q86XP6	GKN2	1
Q86XR2	NIBAN3	1
Q86XR7	TICAM2	4
Q86XR8	CEP57	3
Q86XS8	RNF130	1
Q86XT2	VPS37D	2
Q86XT4	TRIM50	2
Q86XT9	TMEM219	2
Q86XZ4	SPATS2	1
Q86Y01	DTX1	2
Q86Y07	VRK2	9
Q86Y13	DZIP3	3
Q86Y22	COL23A1	1
Q86Y25	ZNF354C	1
Q86Y26	NUTM1	1
Q86Y33	CDC20B	3
Q86Y37	CACUL1	1
Q86Y39	NDUFA11	2
Q86Y46	KRT73	2
Q86Y56	DNAAF5	1
Q86Y78	LYPD6	2
Q86Y79	PTRH1	3
Q86Y82	STX12	5
Q86Y97	KMT5C	2
Q86YB7	ECHDC2	1
Q86YB8	ERO1B	2
Q86YC2	PALB2	12
Q86YC3	NRROS	1
Q86YD1	PTOV1	1
Q86YD3	TMEM25	3
Q86YD7	FAM90A1	8
Q86YF9	DZIP1	1
Q86YI8	PHF13	2
Q86YJ5	MARCHF9	3
Q86YJ6	THNSL2	1
Q86YJ7	ANKRD13B	1
Q86YL7	PDPN	2
Q86YM7	HOMER1	4
Q86YN1	DOLPP1	1
Q86YN6	PPARGC1B	1
Q86YP4	GATAD2A	3
Q86YQ8	CPNE8	1
Q86YR5	GPSM1	3
Q86YR7	MCF2L2	2
Q86YS3	RAB11FIP4	2
Q86YS7	C2CD5	1
Q86YT5	SLC13A5	2
Q86YT6	MIB1	1
Q86YV0	RASAL3	1
Q86YV5	PRAG1	2
Q86YV6	MYLK4	4
Q86YV9	HPS6	1
Q86YW0	PLCZ1	1
Q86YW7	GPHB5	2
Q86Z02	HIPK1	5
Q86Z20	CCDC125	1
Q86Z23	C1QL4	2
Q8IU54	IFNL1	1
Q8IU60	DCP2	7
Q8IU80	TMPRSS6	2
Q8IU81	IRF2BP1	3
Q8IU85	CAMK1D	3
Q8IU99	CALHM1	1
Q8IUB3	WFDC10B	1
Q8IUB5	WFDC13	1
Q8IUC1	KRTAP11-1	2
Q8IUC2	KRTAP8-1	2
Q8IUC6	TICAM1	7
Q8IUC8	GALNT13	1
Q8IUD6	RNF135	3
Q8IUE0	TGIF2LY	4
Q8IUE1	TGIF2LX	1
Q8IUF1	ZNG1B	1
Q8IUF8	RIOX2	2
Q8IUG1	KRTAP1-3	1
Q8IUG5	MYO18B	1
Q8IUH3	RBM45	3
Q8IUH5	ZDHHC17	4
Q8IUH8	SPPL2C	1
Q8IUI8	CRLF3	4
Q8IUN9	CLEC10A	1
Q8IUQ0	CLVS1	2
Q8IUQ4	SIAH1	10
Q8IUR0	TRAPPC5	3
Q8IUR6	CREBRF	2
Q8IUR7	ARMC8	3
Q8IUS5	EPHX4	1
Q8IUU6	NA	1
Q8IUW1	ANKRD10	1
Q8IUW5	RELL1	1
Q8IUX1	TMEM126B	1
Q8IUX4	APOBEC3F	1
Q8IUX8	EGFL6	3
Q8IUZ0	LRRC49	2
Q8IUZ5	PHYKPL	3
Q8IV01	SYT12	1
Q8IV03	LURAP1L	1
Q8IV04	TBC1D10C	2
Q8IV08	PLD3	1
Q8IV13	CCNJL	2
Q8IV16	GPIHBP1	2
Q8IV20	LACC1	2
Q8IV28	NA	1
Q8IV31	TMEM139	1
Q8IV35	WDR49	1
Q8IV36	HID1	1
Q8IV38	ANKMY2	2
Q8IV45	UNC5CL	2
Q8IV53	DENND1C	2
Q8IV54	NA	1
Q8IV61	RASGRP3	1
Q8IV63	VRK3	3
Q8IVA1	PCP2	2
Q8IVA8	GAD1	1
Q8IVB4	SLC9A9	1
Q8IVD9	NUDCD3	2
Q8IVE3	PLEKHH2	2
Q8IVF2	AHNAK2	1
Q8IVF6	ANKRD18A	1
Q8IVG9	NA	2
Q8IVH2	FOXP4	2
Q8IVH4	MMAA	2
Q8IVH8	MAP4K3	6
Q8IVI9	NOSTRIN	4
Q8IVJ1	SLC41A1	1
Q8IVL6	P3H3	2
Q8IVM0	CCDC50	3
Q8IVM8	SLC22A9	1
Q8IVN8	SBSPON	1
Q8IVP1	NA	1
Q8IVQ6	ZDHHC21	2
Q8IVS2	MCAT	1
Q8IVS8	GLYCTK	3
Q8IVT2	MISP	2
Q8IVT4	NA	1
Q8IVT5	KSR1	4
Q8IVU3	HERC6	2
Q8IVU9	CABCOCO1	1
Q8IVW4	CDKL3	5
Q8IW00	VSTM4	1
Q8IW03	SIAH3	1
Q8IW19	APLF	7
Q8IW35	CEP97	8
Q8IW36	ZNF695	3
Q8IW40	CCDC103	5
Q8IW41	MAPKAPK5	5
Q8IW45	NAXD	4
Q8IW50	FAM219A	2
Q8IW52	SLITRK4	1
Q8IW75	SERPINA12	1
Q8IW92	GLB1L2	2
Q8IW93	ARHGEF19	3
Q8IWA4	MFN1	2
Q8IWA6	CCDC60	2
Q8IWB1	ITPRIP	3
Q8IWB4	SPATA31A7	1
Q8IWB6	TEX14	3
Q8IWB7	WDFY1	1
Q8IWD4	CCDC117	2
Q8IWE2	FAM114A1	2
Q8IWE4	DCUN1D3	1
Q8IWE5	PLEKHM2	2
Q8IWF2	FOXRED2	3
Q8IWF7	UBE2DNL	1
Q8IWF9	CCDC83	1
Q8IWG5	NA	1
Q8IWJ2	GCC2	1
Q8IWK6	ADGRA3	1
Q8IWL1	SFTPA2	1
Q8IWL2	SFTPA1	1
Q8IWL3	HSCB	3
Q8IWN7	RP1L1	1
Q8IWP3	NA	1
Q8IWP9	CCDC28A	1
Q8IWQ3	BRSK2	3
Q8IWR1	TRIM59	2
Q8IWT0	ZBTB8OS	1
Q8IWT3	CUL9	2
Q8IWT6	LRRC8A	1
Q8IWU2	LMTK2	3
Q8IWU4	SLC30A8	3
Q8IWU9	TPH2	1
Q8IWV1	LAX1	1
Q8IWV2	CNTN4	1
Q8IWV8	UBR2	1
Q8IWW6	ARHGAP12	3
Q8IWX7	UNC45B	1
Q8IWX8	CHERP	4
Q8IWY8	ZSCAN29	1
Q8IWY9	CDAN1	1
Q8IWZ3	ANKHD1	1
Q8IWZ5	TRIM42	2
Q8IWZ6	BBS7	10
Q8IWZ8	SUGP1	1
Q8IX01	SUGP2	1
Q8IX03	WWC1	3
Q8IX04	UEVLD	1
Q8IX05	CD302	1
Q8IX06	REXO1L1P	1
Q8IX07	ZFPM1	2
Q8IX12	CCAR1	5
Q8IX15	HOMEZ	2
Q8IX18	DHX40	1
Q8IX19	MCEMP1	2
Q8IX21	SLF2	3
Q8IX29	FBXO16	1
Q8IX30	SCUBE3	1
Q8IX85	NA	1
Q8IX90	SKA3	4
Q8IXA5	SPACA3	1
Q8IXB1	DNAJC10	3
Q8IXB3	TRARG1	1
Q8IXF0	NPAS3	1
Q8IXH6	TP53INP2	1
Q8IXH7	NELFCD	5
Q8IXI1	RHOT2	4
Q8IXI2	RHOT1	4
Q8IXJ6	SIRT2	8
Q8IXJ9	ASXL1	6
Q8IXK0	PHC2	3
Q8IXL6	FAM20C	1
Q8IXL7	MSRB3	5
Q8IXM2	C17orf49	1
Q8IXM3	MRPL41	2
Q8IXM6	NRM	3
Q8IXM7	ODF3L1	2
Q8IXN4	MAK	1
Q8IXN7	RIMKLA	1
Q8IXQ5	KLHL7	1
Q8IXQ9	ETFBKMT	1
Q8IXS0	FAM217A	1
Q8IXS2	CCDC65	1
Q8IXS6	PALM2AKAP2	1
Q8IXS8	FAM126B	4
Q8IXW0	LMNTD2	1
Q8IXW5	RPAP2	3
Q8IXW6	DPYSL3	1
Q8IXW7	FMR1	2
Q8IXX5	TMEM183A	2
Q8IXY8	PPIL6	1
Q8IXZ2	ZC3H3	1
Q8IXZ3	SP8	1
Q8IY18	SMC5	3
Q8IY21	DDX60	1
Q8IY22	CMIP	2
Q8IY26	PLPP6	1
Q8IY31	IFT20	7
Q8IY33	MICALL2	2
Q8IY34	SLC15A3	2
Q8IY42	C4orf19	1
Q8IY49	MMD2	1
Q8IY51	TIGD4	3
Q8IY57	YAF2	6
Q8IY67	RAVER1	1
Q8IY81	FTSJ3	2
Q8IY82	DRC7	2
Q8IY84	NIM1K	1
Q8IY92	SLX4	2
Q8IYA7	MKX	2
Q8IYA8	IHO1	2
Q8IYB1	MB21D2	1
Q8IYB3	SRRM1	5
Q8IYB5	SMAP1	3
Q8IYB7	DIS3L2	1
Q8IYB8	SUPV3L1	4
Q8IYB9	ZNF595	1
Q8IYD1	GSPT2	3
Q8IYD2	KLHDC8A	2
Q8IYD8	FANCM	6
Q8IYD9	C18orf54	1
Q8IYE0	CCDC146	5
Q8IYE1	CCDC13	2
Q8IYF1	ELOA2	1
Q8IYF3	TEX11	1
Q8IYG6	LRRC56	1
Q8IYH5	ZZZ3	5
Q8IYI0	SHLD1	1
Q8IYI6	EXOC8	8
Q8IYI8	ZNF440	5
Q8IYJ0	PIANP	2
Q8IYK2	CCDC105	1
Q8IYK4	COLGALT2	3
Q8IYK8	REM2	1
Q8IYL3	C1orf174	3
Q8IYM1	SEPTIN12	5
Q8IYM9	TRIM22	3
Q8IYN0	ZNF100	1
Q8IYP9	ZDHHC23	1
Q8IYR0	CFAP206	3
Q8IYR2	SMYD4	1
Q8IYR6	TMEFF1	1
Q8IYS0	GRAMD1C	1
Q8IYS1	PM20D2	2
Q8IYS2	KIAA2013	1
Q8IYS4	DNAAF8	1
Q8IYS8	BOD1L2	1
Q8IYT4	KATNAL2	2
Q8IYT8	ULK2	2
Q8IYU2	HACE1	2
Q8IYU4	UBQLNL	1
Q8IYU8	MICU2	2
Q8IYV9	IZUMO1	1
Q8IYW2	CFAP46	1
Q8IYW4	ENTHD1	1
Q8IYW5	RNF168	6
Q8IYX0	ZNF679	2
Q8IYX1	TBC1D21	1
Q8IYX3	CCDC116	4
Q8IYX4	DND1	2
Q8IYX7	SAXO1	2
Q8IYX8	CEP57L1	4
Q8IYY4	DZIP1L	3
Q8IZ03	NA	2
Q8IZ07	ANKRD13A	1
Q8IZ09	NA	1
Q8IZ13	ZBED8	4
Q8IZ20	ZNF683	1
Q8IZ21	PHACTR4	1
Q8IZ26	ZNF34	2
Q8IZ40	RCOR2	2
Q8IZ52	CHPF	2
Q8IZ57	NRSN1	2
Q8IZ69	TRMT2A	2
Q8IZ73	RPUSD2	1
Q8IZ83	ALDH16A1	1
Q8IZA0	KIAA0319L	2
Q8IZC7	ZNF101	2
Q8IZD2	KMT2E	1
Q8IZD4	DCP1B	4
Q8IZD9	DOCK3	2
Q8IZE3	SCYL3	1
Q8IZF0	NALCN	3
Q8IZF3	ADGRF4	1
Q8IZF4	ADGRG5	1
Q8IZH2	XRN1	4
Q8IZI9	IFNL3	1
Q8IZJ1	UNC5B	2
Q8IZL2	MAML2	1
Q8IZL8	PELP1	3
Q8IZL9	CDK20	3
Q8IZM6	NA	1
Q8IZM9	SLC38A6	1
Q8IZN1	NA	1
Q8IZP0	ABI1	8
Q8IZQ1	WDFY3	6
Q8IZQ8	MYOCD	1
Q8IZR5	CMTM4	2
Q8IZS5	OFCC1	2
Q8IZS6	DYNLT2	1
Q8IZT6	ASPM	2
Q8IZU0	FAM9B	2
Q8IZU1	FAM9A	3
Q8IZU3	SYCP3	1
Q8IZU9	KIRREL3	2
Q8IZV2	CMTM8	2
Q8IZW8	TNS4	3
Q8J025	APCDD1	2
Q8N0S2	SYCE1	2
Q8N0S6	CENPL	2
Q8N0T1	RBIS	1
Q8N0U1	NA	1
Q8N0U6	LINC00518	1
Q8N0U7	C1orf87	2
Q8N0U8	VKORC1L1	1
Q8N0V3	RBFA	3
Q8N0V5	GCNT2	2
Q8N0W7	FMR1NB	1
Q8N0X2	SPAG16	1
Q8N0X7	SPART	3
Q8N0Y2	ZNF444	2
Q8N0Z3	SPICE1	3
Q8N0Z6	TTC5	3
Q8N100	ATOH7	1
Q8N103	TAGAP	1
Q8N108	MIER1	2
Q8N1084	NA	1
Q8N112	LSMEM2	2
Q8N118	CYP4X1	1
Q8N122	RPTOR	20
Q8N126	CADM3	1
Q8N128	FAM177A1	2
Q8N130	SLC34A3	1
Q8N131	TMEM123	4
Q8N137	CNTROB	3
Q8N138	ORMDL3	4
Q8N140	EID3	5
Q8N143	BCL6B	1
Q8N144	GJD3	1
Q8N157	AHI1	3
Q8N159	NAGS	1
Q8N163	CCAR2	6
Q8N165	PDIK1L	6
Q8N184	ZNF567	4
Q8N187	CARF	1
Q8N1A0	KRT222	1
Q8N1A6	C4orf33	3
Q8N1B3	CCNQ	2
Q8N1B4	VPS52	2
Q8N1D0	SLC22A18AS	1
Q8N1E2	LYG1	1
Q8N1E6	FBXL14	4
Q8N1F7	NUP93	1
Q8N1G0	ZNF687	1
Q8N1I0	DOCK4	2
Q8N1K5	THEMIS	6
Q8N1L9	BATF2	3
Q8N1M1	BEST3	1
Q8N1N4	KRT78	1
Q8N1N5	NA	1
Q8N1Q1	CA13	1
Q8N1Q8	THEM5	1
Q8N1S5	SLC39A11	1
Q8N1V2	CFAP52	2
Q8N1V8	LINC01561	1
Q8N1W1	ARHGEF28	2
Q8N1W2	ZNF710	1
Q8N201	INTS1	1
Q8N205	SYNE4	3
Q8N228	SCML4	1
Q8N239	KLHL34	3
Q8N264	ARHGAP24	2
Q8N271	PROM2	1
Q8N2F6	ARMC10	1
Q8N2G4	LYPD1	1
Q8N2H3	PYROXD2	1
Q8N2H4	SYS1	1
Q8N2H9	PELI3	2
Q8N2I9	STK40	5
Q8N2K0	ABHD12	1
Q8N2K1	UBE2J2	2
Q8N2M4	TMEM86A	1
Q8N2M8	CLASRP	3
Q8N2N9	ANKRD36B	2
Q8N2R0	OSR2	2
Q8N2R8	FAM43A	1
Q8N2U9	SLC66A2	1
Q8N2W9	PIAS4	6
Q8N2X6	EXOC3-AS1	2
Q8N2Y8	RUSC2	2
Q8N2Z9	CENPS	2
Q8N302	AGGF1	2
Q8N307	MUC20	1
Q8N335	GPD1L	1
Q8N336	ELMOD1	1
Q8N339	MT1M	1
Q8N344	MIER2	1
Q8N355	NA	1
Q8N357	SLC35F6	3
Q8N365	CIART	3
Q8N370	SLC43A2	1
Q8N371	KDM8	3
Q8N381	PIK3R3	2
Q8N386	LRRC25	1
Q8N387	MUC15	2
Q8N393	ZNF786	2
Q8N3A8	PARP8	1
Q8N3C0	ASCC3	2
Q8N3C7	CLIP4	4
Q8N3F0	MTURN	1
Q8N3F8	MICALL1	3
Q8N3I7	BBS5	8
Q8N3J3	HROB	1
Q8N3J5	PPM1K	6
Q8N3K9	CMYA5	1
Q8N3L3	TXLNB	6
Q8N3P4	VPS8	1
Q8N3R9	PALS1	9
Q8N3T1	GALNT15	1
Q8N3U4	STAG2	10
Q8N3V7	SYNPO	1
Q8N3X1	FNBP4	1
Q8N3X6	LCORL	3
Q8N3Y1	FBXW8	3
Q8N3Y3	LARGE2	1
Q8N3Z0	PRSS35	1
Q8N3Z3	GTPBP8	2
Q8N3Z6	ZCCHC7	1
Q8N412	STPG2	1
Q8N423	LILRB2	9
Q8N427	NME8	1
Q8N428	GALNT16	1
Q8N431	RASGEF1C	1
Q8N441	FGFRL1	1
Q8N443	RIBC1	3
Q8N446	ZNF843	4
Q8N448	LNX2	4
Q8N451	RNASEH2B	1
Q8N456	LRRC18	2
Q8N461	FBXL16	1
Q8N465	D2HGDH	1
Q8N468	MFSD4A	1
Q8N474	SFRP1	2
Q8N488	RYBP	10
Q8N490	PNKD	4
Q8N4B1	PHETA1	2
Q8N4B4	FBXO39	1
Q8N4C6	NIN	4
Q8N4C7	STX19	3
Q8N4C8	MINK1	4
Q8N4F7	RNF175	1
Q8N4G2	ARL14	2
Q8N4G4	CA6	2
Q8N4H0	SPATA6L	1
Q8N4I8	NA	1
Q8N4J0	CARNMT1	1
Q8N4L2	PIP4P2	1
Q8N4L4	SPEM1	1
Q8N4L5	NA	1
Q8N4L8	CCDC24	4
Q8N4M1	SLC44A3	2
Q8N4N3	KLHL36	3
Q8N4N8	KIF2B	1
Q8N4P2	TTC30B	3
Q8N4P3	HDDC3	2
Q8N4Q0	PTGR3	1
Q8N4Q1	CHCHD4	2
Q8N4S0	CCDC82	1
Q8N4S9	MARVELD2	3
Q8N4T0	CPA6	1
Q8N4T4	ARHGEF39	2
Q8N4T8	CBR4	1
Q8N4U5	TCP11L2	2
Q8N4V1	MMGT1	3
Q8N4W5	NA	1
Q8N4W6	DNAJC22	1
Q8N4Y2	CRACR2B	1
Q8N508	NA	1
Q8N511	TMEM199	3
Q8N543	OGFOD1	1
Q8N554	ZNF276	3
Q8N565	MREG	1
Q8N568	DCLK2	3
Q8N573	OXR1	1
Q8N5A0	EIF5B	1
Q8N5A5	ZGPAT	9
Q8N5C1	CALHM5	1
Q8N5C6	SRBD1	1
Q8N5C8	TAB3	4
Q8N5D0	WDTC1	3
Q8N5D4	NA	2
Q8N5F7	NKAP	3
Q8N5G2	MACO1	1
Q8N5H7	SH2D3C	3
Q8N5I2	ARRDC1	4
Q8N5I3	KCNRG	5
Q8N5I4	DHRSX	2
Q8N5J2	MINDY1	2
Q8N5J4	SPIC	1
Q8N5K1	CISD2	2
Q8N5L8	RPP25L	2
Q8N5M1	ATPAF2	7
Q8N5M4	TTC9C	2
Q8N5M9	JAGN1	2
Q8N5N6	NA	1
Q8N5N7	MRPL50	2
Q8N5N8	TM6SF1	1
Q8N5P1	ZC3H8	1
Q8N5Q5	NA	1
Q8N5R6	CCDC33	4
Q8N5S1	SLC25A41	1
Q8N5S9	CAMKK1	4
Q8N5T2	TBC1D19	1
Q8N5U0	C11orf42	1
Q8N5U6	RNF10	2
Q8N5V2	NGEF	2
Q8N5W8	FAM24B	1
Q8N5W9	RFLNB	1
Q8N5X7	EIF4E3	2
Q8N5Y2	MSL3	3
Q8N5Y8	PARP16	3
Q8N5Z3	SNX10	1
Q8N5Z5	KCTD17	5
Q8N5Z9	NA	1
Q8N609	TRAM1L1	1
Q8N612	FHIP1B	2
Q8N619	CDK5R1	1
Q8N635	MEIOB	1
Q8N653	LZTR1	1
Q8N661	TMEM86B	2
Q8N668	COMMD1	11
Q8N680	ZBTB2	3
Q8N682	DRAM1	1
Q8N684	CPSF7	1
Q8N695	SLC5A8	1
Q8N697	SLC15A4	2
Q8N6C5	IGSF1	1
Q8N6C8	LILRA3	1
Q8N6D5	ANKRD29	1
Q8N6F1	CLDN19	3
Q8N6F7	GCSAM	2
Q8N6G5	CSGALNACT2	3
Q8N6G6	ADAMTSL1	1
Q8N6I1	EID2	1
Q8N6K0	TEX29	1
Q8N6K7	SAMD3	1
Q8N6L1	KRTCAP2	1
Q8N6L7	TMEM252	2
Q8N6M0	OTUD6B	2
Q8N6M6	AOPEP	1
Q8N6M8	IQCF1	1
Q8N6M9	ZFAND2A	1
Q8N6N2	TTC9B	1
Q8N6N6	NATD1	3
Q8N6N7	ACBD7	2
Q8N6P7	IL22RA1	4
Q8N6Q3	CD177	3
Q8N6Q8	METTL25	1
Q8N6R0	METTL13	3
Q8N6R1	SERP2	2
Q8N6S5	ARL6IP6	2
Q8N6T3	ARFGAP1	3
Q8N6T7	SIRT6	7
Q8N6U8	GPR161	1
Q8N6V9	TEX9	3
Q8N6W0	CELF5	2
Q8N6Y0	USHBP1	8
Q8N6Y1	PCDH20	1
Q8N715	CCDC185	3
Q8N720	ZNF655	2
Q8N726	CDKN2A	11
Q8N766	EMC1	1
Q8N769	C14orf178	1
Q8N779	NA	1
Q8N799	SPATA24	1
Q8N7A1	KLHDC1	1
Q8N7B1	HORMAD2	1
Q8N7B6	PACRGL	2
Q8N7B9	EFCAB3	1
Q8N7C0	LRRC52	1
Q8N7C3	TRIML2	2
Q8N7E2	CBLL2	2
Q8N7F7	UBL4B	2
Q8N7G0	POU5F2	1
Q8N7H5	PAF1	9
Q8N7K0	ZNF433	3
Q8N7M0	DYNLT5	1
Q8N7P3	CLDN22	1
Q8N7R7	CCNYL1	2
Q8N7U7	TPRX1	1
Q8N7W2	BEND7	2
Q8N7X2	STPG3	1
Q8N7X4	MAGEB6	3
Q8N7X8	SIGLECL1	1
Q8N7Y1	KIRREL3-AS3	1
Q8N806	UBR7	1
Q8N812	C12orf76	1
Q8N813	C3orf56	1
Q8N831	TSPYL6	3
Q8N841	TTLL6	1
Q8N865	C7orf31	2
Q8N878	FRMD1	2
Q8N883	ZNF614	1
Q8N884	CGAS	3
Q8N895	ZNF366	3
Q8N8A2	ANKRD44	3
Q8N8B7	TCEANC	4
Q8N8C6	NA	1
Q8N8D1	PDCD7	1
Q8N8E2	ZNF513	1
Q8N8F7	LSMEM1	2
Q8N8G2	VGLL2	1
Q8N8I6	LINC00482	1
Q8N8K9	KIAA1958	1
Q8N8L2	ZNF491	2
Q8N8M0	NAT16	1
Q8N8N0	RNF152	1
Q8N8N7	PTGR2	1
Q8N8Q1	CYB561D1	1
Q8N8Q3	ENDOV	2
Q8N8R7	ARL14EP	1
Q8N8S7	ENAH	1
Q8N8U2	CDYL2	1
Q8N8V4	ANKS4B	3
Q8N8W4	PNPLA1	1
Q8N8X9	MAB21L3	2
Q8N8Y2	ATP6V0D2	2
Q8N8Y5	ZFP41	2
Q8N8Z8	ZNF441	1
Q8N912	C14orf180	1
Q8N944	AMER3	1
Q8N954	GPATCH11	2
Q8N960	CEP120	1
Q8N966	ZDHHC22	2
Q8N983	MRPL43	2
Q8N987	NECAB1	3
Q8N988	ZNF557	2
Q8N998	CCDC89	1
Q8N9A8	CNEP1R1	1
Q8N9B5	JMY	3
Q8N9E0	FAM133A	2
Q8N9F0	NAT8L	2
Q8N9F7	GDPD1	1
Q8N9H8	EXD3	2
Q8N9H9	C1orf127	1
Q8N9I5	FADS6	1
Q8N9I9	DTX3	2
Q8N9J2	NA	1
Q8N9M1	C19orf47	1
Q8N9N2	ASCC1	4
Q8N9N5	BANP	4
Q8N9N7	LRRC57	1
Q8N9N8	EIF1AD	3
Q8N9Q2	SREK1IP1	4
Q8N9R6	CDRT4	3
Q8N9R8	SCAI	1
Q8N9S9	SNX31	3
Q8N9T8	KRI1	1
Q8N9V6	ANKRD53	1
Q8N9W4	GOLGA6L2	2
Q8N9W6	BOLL	3
Q8N9W8	GARIN2	1
Q8N9Z0	ZNF610	2
Q8NA19	L3MBTL4	4
Q8NA23	WDR31	1
Q8NA29	MFSD2A	1
Q8NA31	TERB1	1
Q8NA42	ZNF383	1
Q8NA54	IQUB	4
Q8NA56	TTC29	1
Q8NA57	C12orf50	3
Q8NA58	PNLDC1	1
Q8NA61	CBY2	6
Q8NA69	TEX45	2
Q8NA70	FAM47B	2
